pde,model,beta,grid_size,adaptive,epoch,phase,total,ic,bc,l2,w_pde,w_ic,w_bc
0.0007492045988328755,MLP,30,,False,4300,adam,0.021195245906710625,0.0010526735568419099,0.01939336769282818,0.6458942890167236,1.0,1.0,1.0
0.000750962644815445,MLP,30,,False,4400,adam,0.0210983045399189,0.001040623988956213,0.019306717440485954,0.6432465314865112,1.0,1.0,1.0
0.0007523716776631773,MLP,30,,False,4500,adam,0.021005019545555115,0.001029179897159338,0.019223468378186226,0.6406018733978271,1.0,1.0,1.0
0.000791212369222194,MLP,30,,False,4600,adam,0.020941823720932007,0.001026286743581295,0.01912432536482811,0.6381901502609253,1.0,1.0,1.0
0.0007515731849707663,MLP,30,,False,4700,adam,0.02080952748656273,0.001003579469397664,0.01905437558889389,0.6355999112129211,1.0,1.0,1.0
0.0007487921975553036,MLP,30,,False,4800,adam,0.02069953642785549,0.0009995953878387809,0.01895114965736866,0.6332576274871826,1.0,1.0,1.0
0.0007456776802428067,MLP,30,,False,4900,adam,0.020580634474754333,0.0009841606952250004,0.018850795924663544,0.6304869055747986,1.0,1.0,1.0
0.0007402868359349668,MLP,30,,False,5000,adam,0.0204441100358963,0.0009811241179704666,0.018722698092460632,0.6278900504112244,1.0,1.0,1.0
0.0007337119313888252,MLP,30,,False,5100,adam,0.02028787136077881,0.0009718144428916276,0.01858234405517578,0.6248410940170288,1.0,1.0,1.0
0.0007263458101078868,MLP,30,,False,5200,adam,0.020105134695768356,0.0009610531851649284,0.018417736515402794,0.6214394569396973,1.0,1.0,1.0
0.0007174830534495413,MLP,30,,False,5300,adam,0.019884753972291946,0.000950618356000632,0.018216652795672417,0.6175304055213928,1.0,1.0,1.0
0.000708932348061353,MLP,30,,False,5400,adam,0.019621102139353752,0.000941316073294729,0.0179708544164896,0.6130170226097107,1.0,1.0,1.0
0.0007011088309809566,MLP,30,,False,5500,adam,0.019300520420074463,0.000929473724681884,0.017669938504695892,0.6074959635734558,1.0,1.0,1.0
0.0006943721091374755,MLP,30,,False,5600,adam,0.018922872841358185,0.000912595191039145,0.017315905541181564,0.6008743047714233,1.0,1.0,1.0
0.0006872595986351371,MLP,30,,False,5700,adam,0.01846817508339882,0.0008927132585085928,0.016888203099370003,0.5928693413734436,1.0,1.0,1.0
0.0006783686694689095,MLP,30,,False,5800,adam,0.017940253019332886,0.0008722056518308818,0.01638967916369438,0.5836159586906433,1.0,1.0,1.0
0.0006666853441856802,MLP,30,,False,5900,adam,0.017312390729784966,0.0008468753076158464,0.01579882949590683,0.5725435018539429,1.0,1.0,1.0
0.0006515952409245074,MLP,30,,False,6000,adam,0.016591466963291168,0.0008193150861188769,0.015120556578040123,0.5597922205924988,1.0,1.0,1.0
0.0006332417251542211,MLP,30,,False,6100,adam,0.01575431413948536,0.0007865556981414557,0.01433451659977436,0.5447475910186768,1.0,1.0,1.0
0.000611335679423064,MLP,30,,False,6200,adam,0.014827784150838852,0.0007476442260667682,0.013468804769217968,0.5276467800140381,1.0,1.0,1.0
0.0005862487596459687,MLP,30,,False,6300,adam,0.013786135241389275,0.0007044146186672151,0.012495472095906734,0.5077110528945923,1.0,1.0,1.0
0.00055688590509817,MLP,30,,False,6400,adam,0.01264417078346014,0.0006683481624349952,0.011418936774134636,0.48490452766418457,1.0,1.0,1.0
0.0005256742588244379,MLP,30,,False,6500,adam,0.011416254565119743,0.0006098355515860021,0.010280745103955269,0.4588553309440613,1.0,1.0,1.0
0.0004938133060932159,MLP,30,,False,6600,adam,0.010151142254471779,0.0005396674969233572,0.00911766104400158,0.43032509088516235,1.0,1.0,1.0
0.0004578885273076594,MLP,30,,False,6700,adam,0.00887063704431057,0.0004853528516832739,0.007927395403385162,0.3998560309410095,1.0,1.0,1.0
0.00042843641131184995,MLP,30,,False,6800,adam,0.0076382774859666824,0.000424227851908654,0.006785613019019365,0.36807310581207275,1.0,1.0,1.0
0.000426496408181265,MLP,30,,False,6900,adam,0.006518147885799408,0.0003761893603950739,0.005715461913496256,0.3360079526901245,1.0,1.0,1.0
0.0003649756545200944,MLP,30,,False,7000,adam,0.0054638017900288105,0.0003102107730228454,0.004788615275174379,0.3048732578754425,1.0,1.0,1.0
0.00034214096376672387,MLP,30,,False,7100,adam,0.00458109937608242,0.0002613368851598352,0.00397762143984437,0.2754327952861786,1.0,1.0,1.0
0.00032000159262679517,MLP,30,,False,7200,adam,0.0038441610522568226,0.00022029336832929403,0.003303866134956479,0.24855881929397583,1.0,1.0,1.0
0.00030222831992432475,MLP,30,,False,7300,adam,0.00323706166818738,0.00018644353258423507,0.0027483897283673286,0.22444534301757812,1.0,1.0,1.0
0.0002889503666665405,MLP,30,,False,7400,adam,0.00274250702932477,0.00015821475244592875,0.0022953420411795378,0.20317746698856354,1.0,1.0,1.0
0.00027465858147479594,MLP,30,,False,7500,adam,0.0023437116760760546,0.0001353185361949727,0.0019337345147505403,0.18464496731758118,1.0,1.0,1.0
0.00027417854289524257,MLP,30,,False,7600,adam,0.0020428202114999294,0.00011371935397619382,0.0016549222636967897,0.16910907626152039,1.0,1.0,1.0
0.00025846241624094546,MLP,30,,False,7700,adam,0.0018038991838693619,9.961687464965507e-05,0.0014458198565989733,0.15675023198127747,1.0,1.0,1.0
0.00025127112166956067,MLP,30,,False,7800,adam,0.0016300592105835676,8.878923836164176e-05,0.0012899988796561956,0.1470395028591156,1.0,1.0,1.0
0.00024476501857861876,MLP,30,,False,7900,adam,0.001497888471931219,8.026359864743426e-05,0.0011728598037734628,0.13951976597309113,1.0,1.0,1.0
0.00023948268790263683,MLP,30,,False,8000,adam,0.001396228326484561,7.363596523646265e-05,0.001083109644241631,0.13368310034275055,1.0,1.0,1.0
0.00023301954206544906,MLP,30,,False,8100,adam,0.0013156515778973699,6.888427742524073e-05,0.0010137477656826377,0.12915705144405365,1.0,1.0,1.0
0.0002276599407196045,MLP,30,,False,8200,adam,0.0012510946253314614,6.476059934357181e-05,0.0009586741216480732,0.12557923793792725,1.0,1.0,1.0
0.00022261544654611498,MLP,30,,False,8300,adam,0.0011980175040662289,6.143093196442351e-05,0.0009139711619354784,0.12271672487258911,1.0,1.0,1.0
0.00021754745102953166,MLP,30,,False,8400,adam,0.0011534981895238161,5.872405745321885e-05,0.0008772267028689384,0.12036947160959244,1.0,1.0,1.0
0.00021278152416925877,MLP,30,,False,8500,adam,0.0011153285158798099,5.621693344437517e-05,0.00084633007645607,0.11839380860328674,1.0,1.0,1.0
0.0002080042177112773,MLP,30,,False,8600,adam,0.0010821872856467962,5.417136708274484e-05,0.0008200116571970284,0.11669672280550003,1.0,1.0,1.0
0.00020375571330077946,MLP,30,,False,8700,adam,0.0010527566773816943,5.218603109824471e-05,0.000796814973000437,0.11520331352949142,1.0,1.0,1.0
0.00019949572742916644,MLP,30,,False,8800,adam,0.0010264309821650386,5.045637226430699e-05,0.0007764788460917771,0.11387606710195541,1.0,1.0,1.0
0.00019538513151928782,MLP,30,,False,8900,adam,0.0010026402305811644,4.888752300757915e-05,0.0007583675906062126,0.11266559362411499,1.0,1.0,1.0
0.00019141242955811322,MLP,30,,False,9000,adam,0.000980930868536234,4.744848774862476e-05,0.00074206996941939,0.1115509569644928,1.0,1.0,1.0
0.00018769656890071929,MLP,30,,False,9100,adam,0.0009610107517801225,4.609171810443513e-05,0.0007272224756889045,0.11051612347364426,1.0,1.0,1.0
0.00018403692229185253,MLP,30,,False,9200,adam,0.0009426295291632414,4.484608143684454e-05,0.0007137465290725231,0.10954536497592926,1.0,1.0,1.0
0.00018055865075439215,MLP,30,,False,9300,adam,0.0009255982586182654,4.3678635847754776e-05,0.0007013609865680337,0.10863267630338669,1.0,1.0,1.0
0.00017722115444485098,MLP,30,,False,9400,adam,0.0009097513393498957,4.258384069544263e-05,0.0006899463478475809,0.10776946693658829,1.0,1.0,1.0
0.00017405330436304212,MLP,30,,False,9500,adam,0.0008949837065301836,4.155940769123845e-05,0.0006793710053898394,0.10694881528615952,1.0,1.0,1.0
0.00017091521294787526,MLP,30,,False,9600,adam,0.0008811554289422929,4.0598220948595554e-05,0.0006696420023217797,0.10617348551750183,1.0,1.0,1.0
0.00016798997239675373,MLP,30,,False,9700,adam,0.0008682073676027358,3.9677655877312645e-05,0.0006605397211387753,0.10543324798345566,1.0,1.0,1.0
0.00016513648733962327,MLP,30,,False,9800,adam,0.0008560410933569074,3.88191947422456e-05,0.0006520854076370597,0.1047273576259613,1.0,1.0,1.0
0.00016238761600106955,MLP,30,,False,9900,adam,0.0008445876883342862,3.8007201510481536e-05,0.0006441928562708199,0.10405322164297104,1.0,1.0,1.0
0.00015972685650922358,MLP,30,,False,10000,adam,0.00083378073759377,3.724305497598834e-05,0.0006368108442984521,0.10340800881385803,1.0,1.0,1.0
0.00014341843780130148,MLP,30,,False,10000,lbfgs,0.0007967347046360373,3.988827666034922e-05,0.0006134279537945986,0.10192467272281647,1.0,1.0,1.0
1.9302266082377173e-05,MLP,30,,False,10010,lbfgs,0.0004285663308110088,1.5537258150288835e-05,0.0003937268047593534,0.06988760083913803,1.0,1.0,1.0
1.9628789232228883e-05,MLP,30,,False,10020,lbfgs,0.00023869842698331922,9.636877621232998e-06,0.00020943276467733085,0.04102194309234619,1.0,1.0,1.0
9.20595721254358e-06,MLP,30,,False,10030,lbfgs,7.367553189396858e-05,2.306919668626506e-06,6.216265319380909e-05,0.015057316049933434,1.0,1.0,1.0
2.823658178385813e-06,MLP,30,,False,10040,lbfgs,4.210338374832645e-05,4.689852914907533e-07,3.881074007949792e-05,0.007995078340172768,1.0,1.0,1.0
1.5268799415935064e-06,MLP,30,,False,10050,lbfgs,2.415504422970116e-05,2.8484356562330504e-07,2.2343319869833067e-05,0.00641584862023592,1.0,1.0,1.0
9.023687539411185e-07,MLP,30,,False,10060,lbfgs,1.7819433196564205e-05,1.8267014922912495e-07,1.673439510341268e-05,0.005951890256255865,1.0,1.0,1.0
1.474912323828903e-06,MLP,30,,False,10070,lbfgs,7.546150754933478e-06,3.4732309472929046e-07,5.723915364796994e-06,0.005251636728644371,1.0,1.0,1.0
1.2057030289724935e-06,MLP,30,,False,10080,lbfgs,4.521243226918159e-06,2.7706724381459935e-07,3.0384730962396134e-06,0.003895379602909088,1.0,1.0,1.0
4.5847394858355983e-07,MLP,30,,False,10090,lbfgs,2.4761097847658675e-06,1.0500196623297597e-07,1.912633933898178e-06,0.0030475680250674486,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10100,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10110,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10120,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10130,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10140,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10150,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10160,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10170,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10180,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
3.8021556747480645e-07,MLP,30,,False,10190,lbfgs,1.963082468137145e-06,7.83808999926805e-08,1.5044860219859402e-06,0.002629754599183798,1.0,1.0,1.0
0.004811964929103851,MLP,30,,True,100,adam,1.0631357431411743,0.4072280824184418,0.023833652958273888,1.1386382579803467,1.0,2.3868355704166215,3.6224963873571907
0.033603355288505554,MLP,30,,True,200,adam,0.7321135401725769,0.08715138584375381,0.05584598332643509,0.9778008460998535,1.0,3.4593731340748195,7.109213250807412
0.04664533957839012,MLP,30,,True,300,adam,0.5075056552886963,0.04438645392656326,0.03037302754819393,0.9244562983512878,1.0,3.7451152250316913,9.700314599500821
0.0702781230211258,MLP,30,,True,400,adam,0.48870131373405457,0.028382033109664917,0.023245522752404213,0.9012899398803711,1.0,4.3759714913443375,12.657243118006793
0.09707359224557877,MLP,30,,True,500,adam,0.4982283115386963,0.019467290490865707,0.018319731578230858,0.8773511052131653,1.0,5.0702018797197725,16.509611355201894
0.12363263964653015,MLP,30,,True,600,adam,0.5374932289123535,0.018602821975946426,0.012173007242381573,0.856283962726593,1.0,5.980599330087337,24.858650219681703
0.1789025515317917,MLP,30,,True,700,adam,0.5753417015075684,0.01416867133229971,0.008833198808133602,0.8433206677436829,1.0,7.797760913353673,32.37278519771353
0.2259104996919632,MLP,30,,True,800,adam,0.57127845287323,0.009756368584930897,0.006298421416431665,0.8258971571922302,1.0,10.134512755647329,39.13550667794218
0.2668440043926239,MLP,30,,True,900,adam,0.5792906880378723,0.006400795187801123,0.005021794233471155,0.8138884902000427,1.0,13.334488364540128,45.22195601014796
0.30612269043922424,MLP,30,,True,1000,adam,0.6068081855773926,0.00453640753403306,0.004583277273923159,0.8064087629318237,1.0,15.059152479002469,50.69976040913317
0.3344038128852844,MLP,30,,True,1100,adam,0.6198639869689941,0.0036645520012825727,0.004026826936751604,0.802740752696991,1.0,16.76839135350599,55.62978436821985
0.3580622673034668,MLP,30,,True,1200,adam,0.6298859715461731,0.003131637815386057,0.003550788154825568,0.7994806170463562,1.0,18.692828999850242,60.066805931397866
0.3778815269470215,MLP,30,,True,1300,adam,0.6399050951004028,0.0027601143810898066,0.003198657650500536,0.796617865562439,1.0,20.693767099857148,64.06012533825808
0.3950578272342682,MLP,30,,True,1400,adam,0.6459061503410339,0.002352352486923337,0.002846306189894676,0.7943024039268494,1.0,24.77689163899695,67.65411280443226
0.4137393534183502,MLP,30,,True,1500,adam,0.657845675945282,0.0018425554735586047,0.0026848195120692253,0.7919471263885498,1.0,29.189335997117425,70.88870152398903
0.4293883144855499,MLP,30,,True,1600,adam,0.662999153137207,0.0014089170144870877,0.0025167851708829403,0.7900254130363464,1.0,33.97823947358746,73.79983137159012
0.44263702630996704,MLP,30,,True,1700,adam,0.6673007011413574,0.001106161973439157,0.0023731966502964497,0.7883785367012024,1.0,39.14829521718834,76.4198482344311
0.4537999927997589,MLP,30,,True,1800,adam,0.6697087287902832,0.0008899631793610752,0.002241423586383462,0.7868632078170776,1.0,44.19748669798552,78.77786341098799
0.4656372666358948,MLP,30,,True,1900,adam,0.6996655464172363,0.0010556019842624664,0.0022432953119277954,0.7876124978065491,1.0,49.77773802818697,80.90007706988919
0.4721779525279999,MLP,30,,True,2000,adam,0.7999427318572998,0.0013622475089505315,0.0030912405345588923,0.7850969433784485,1.0,52.69157589862303,82.81006936290028
0.4779289662837982,MLP,30,,True,2100,adam,0.6940560340881348,0.000847537477966398,0.002019632374867797,0.7839901447296143,1.0,53.578066882197604,84.52906242661025
0.48152124881744385,MLP,30,,True,2200,adam,0.683647096157074,0.0006600636406801641,0.0019213190535083413,0.7833334803581238,1.0,55.67052022635898,86.07615618394922
0.4847365617752075,MLP,30,,True,2300,adam,0.6792405247688293,0.0005554965464398265,0.0018531810492277145,0.7824360132217407,1.0,58.34218132382482,87.4685405655543
0.4872254431247711,MLP,30,,True,2400,adam,0.6772457361221313,0.0004982860409654677,0.0017990522319450974,0.7813056111335754,1.0,61.01979127135481,88.72168650899887
0.4888075590133667,MLP,30,,True,2500,adam,0.6742571592330933,0.00044416761375032365,0.0017473379848524928,0.7799379825592041,1.0,64.05727233422303,89.84951785809899
0.48972341418266296,MLP,30,,True,2600,adam,0.672797441482544,0.0004332127282395959,0.0016922606155276299,0.7782655954360962,1.0,67.65154510080072,90.8645660722891
0.4897932708263397,MLP,30,,True,2700,adam,0.6682853698730469,0.00038573172059841454,0.0016468960093334317,0.7762977480888367,1.0,70.88639059072064,91.77810946506018
0.4888858497142792,MLP,30,,True,2800,adam,0.6644272208213806,0.00036185901262797415,0.001607305370271206,0.7740232348442078,1.0,73.79775153164857,92.60029851855417
0.4871900975704193,MLP,30,,True,2900,adam,0.6601923704147339,0.00034216424683108926,0.0015733266482129693,0.7715131044387817,1.0,76.41797637848371,93.34026866669875
0.48489341139793396,MLP,30,,True,3000,adam,0.6556379795074463,0.0003270264423917979,0.0015422669239342213,0.7688271999359131,1.0,78.77617874063534,94.00624180002887
0.4823354184627533,MLP,30,,True,3100,adam,0.6538336873054504,0.00034041012986563146,0.001521680853329599,0.7665767073631287,1.0,80.89856086657181,94.605617620026
0.48052892088890076,MLP,30,,True,3200,adam,0.6406587958335876,0.00022211919713299721,0.0014896884094923735,0.7646138072013855,1.0,82.80870477991463,95.1450558580234
0.4785717725753784,MLP,30,,True,3300,adam,0.635664165019989,0.00019943782535847276,0.0014664180343970656,0.7625454664230347,1.0,84.52783430192318,95.63055027222106
0.47653132677078247,MLP,30,,True,3400,adam,0.6315879821777344,0.00018998551240656525,0.0014438143698498607,0.7605449557304382,1.0,86.07505087173087,96.06749524499895
0.47452014684677124,MLP,30,,True,3500,adam,0.6265150308609009,0.0001522754755569622,0.0014376385370269418,0.7587666511535645,1.0,87.46754578455779,96.46074572049906
0.4725773334503174,MLP,30,,True,3600,adam,0.622800886631012,0.00014592295337934047,0.0014179374556988478,0.7568895816802979,1.0,88.720791206102,96.81467114844916
0.47079166769981384,MLP,30,,True,3700,adam,0.6186766028404236,0.00012129232345614582,0.0014103000285103917,0.7551409602165222,1.0,89.84871208549181,97.13320403360424
0.46915119886398315,MLP,30,,True,3800,adam,0.6155170202255249,9.236286859959364e-05,0.0014162750449031591,0.7535117268562317,1.0,90.86384087694263,97.41988363024382
0.4673652946949005,MLP,30,,True,3900,adam,0.612236499786377,7.706264295848086e-05,0.001410744502209127,0.7518597841262817,1.0,91.77745678924838,97.67789526721944
0.46556979417800903,MLP,30,,True,4000,adam,0.6087192893028259,7.149093289626762e-05,0.001394436927512288,0.7501895427703857,1.0,92.59971111032354,97.9101057404975
0.46406546235084534,MLP,30,,True,4100,adam,0.6469281315803528,0.0005255904397927225,0.0013866978697478771,0.7486529350280762,1.0,89.04483011318482,98.11909516644775
0.46270671486854553,MLP,30,,True,4200,adam,0.6073619723320007,0.00016615721688140184,0.0013191078323870897,0.7475845217704773,1.0,90.14034710186634,98.30718564980297
0.46215078234672546,MLP,30,,True,4300,adam,0.6024700999259949,0.0001282517914660275,0.0013062231009826064,0.7468628287315369,1.0,91.1263123916797,98.47646708482267
0.46164193749427795,MLP,30,,True,4400,adam,0.601836085319519,0.00013072267756797373,0.001299477182328701,0.7461169362068176,1.0,92.01368115251174,98.62882037634041
0.461096853017807,MLP,30,,True,4500,adam,0.6019673943519592,0.00013956782640889287,0.0012951522367075086,0.7454203367233276,1.0,92.81231303726057,98.76593833870638
0.46047452092170715,MLP,30,,True,4600,adam,0.5999401807785034,0.0001286125771002844,0.0012886764016002417,0.7447941899299622,1.0,93.5310817335345,98.88934450483575
0.4598183035850525,MLP,30,,True,4700,adam,0.5986576080322266,0.00012495560804381967,0.0012835426023229957,0.7442169785499573,1.0,94.17797356018106,99.00041005435217
0.4590916633605957,MLP,30,,True,4800,adam,0.5968058109283447,0.00011601749429246411,0.0012787070591002703,0.7436586022377014,1.0,94.76017620416296,99.10036904891696
0.4583132266998291,MLP,30,,True,4900,adam,0.595277726650238,0.00011077732051489875,0.00127441028598696,0.7431271076202393,1.0,95.28415858374666,99.19033214402526
0.4574550986289978,MLP,30,,True,5000,adam,0.59385746717453,0.00010745174222392961,0.0012703898828476667,0.7425971627235413,1.0,95.755742725372,99.27129892962274
0.45646724104881287,MLP,30,,True,5100,adam,0.5941393375396729,0.00012102416803827509,0.001268640044145286,0.7420123219490051,1.0,96.1801684528348,99.34416903666047
0.4553128480911255,MLP,30,,True,5200,adam,0.5919017791748047,0.00011231809912715107,0.0012648985721170902,0.7414392828941345,1.0,96.56215160755133,99.40975213299443
0.4540017545223236,MLP,30,,True,5300,adam,0.5891549587249756,0.0001040528150042519,0.0012573783751577139,0.7408600449562073,1.0,96.9059364467962,99.46877691969499
0.4527222216129303,MLP,30,,True,5400,adam,0.5872252583503723,0.00010045967064797878,0.0012533607659861445,0.7403057217597961,1.0,97.21534280211658,99.5218992277255
0.45156171917915344,MLP,30,,True,5500,adam,0.5856760740280151,9.713015606394038e-05,0.0012518337462097406,0.739754319190979,1.0,97.49380852190492,99.56970930495295
0.4505159258842468,MLP,30,,True,5600,adam,0.5840896368026733,9.826462337514386e-05,0.001244508195668459,0.7391663193702698,1.0,97.74442766971444,99.61273837445766
0.44964396953582764,MLP,30,,True,5700,adam,0.5823048949241638,9.660347132012248e-05,0.0012362755369395018,0.7385332584381104,1.0,97.969984902743,99.6514645370119
0.4487399756908417,MLP,30,,True,5800,adam,0.5809556245803833,0.00010648960596881807,0.0012214435264468193,0.7377645373344421,1.0,98.1729864124687,99.68631808331071
0.4483036994934082,MLP,30,,True,5900,adam,0.5803943276405334,7.900876516941935e-05,0.001246716594323516,0.737242579460144,1.0,98.35568777122184,99.71768627497964
